DienTich,City,District,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward,USD
64.0,79.0,767.0,,1.0,8.0,4.0,3.0,4.0,5.0,1.0,27025.0,240000.0
68.0,79.0,767.0,,1.0,20.0,5.0,1.0,1.0,1.0,2.0,27028.0,476000.0
144.0,1.0,21.0,8.0,1.0,25.0,1.0,7.0,11.0,11.0,1.0,620.0,1680000.0
98.0,1.0,9.0,7.5,1.0,11.0,6.0,5.0,4.0,5.0,2.0,343.0,1380000.0
200.0,1.0,5.0,10.0,1.0,8.0,6.0,9.0,48.0,48.0,2.0,175.0,2480000.0
200.0,31.0,303.0,10.0,1.0,,4.0,3.0,4.0,4.0,1.0,11305.0,1020000.0
75.0,1.0,9.0,3.28,1.0,20.0,4.0,3.0,2.0,2.0,2.0,352.0,840000.0
75.0,79.0,785.0,,1.0,6.0,7.0,1.0,2.0,2.0,3.0,27595.0,35600.0
108.0,79.0,766.0,4.5,1.0,23.0,6.0,1.0,2.0,2.0,3.0,27007.0,552000.0
126.0,1.0,3.0,11.0,1.0,11.0,8.0,3.0,4.0,4.0,3.0,91.0,1640000.0
57.0,1.0,273.0,,1.0,3.0,6.0,1.0,1.0,1.0,2.0,9820.0,136800.0
120.0,79.0,769.0,,1.0,,6.0,2.0,3.0,3.0,2.0,27088.0,612000.0
72.0,79.0,761.0,4.0,1.0,,2.0,2.0,4.0,20.0,1.0,26785.0,152000.0
175.0,1.0,274.0,10.0,1.0,20.0,6.0,4.0,5.0,6.0,2.0,9877.0,780000.0
102.0,74.0,724.0,4.5,1.0,4.0,4.0,2.0,3.0,2.0,2.0,25957.0,151600.0
192.2,48.0,493.0,9.5,1.0,,8.0,9.0,30.0,30.0,2.0,20272.0,1640000.0
300.0,1.0,19.0,30.0,1.0,30.0,5.0,5.0,8.0,6.0,2.0,592.0,3480000.0
62.41,79.0,765.0,4.69,1.0,8.0,5.0,3.0,4.0,3.0,2.0,26908.0,420000.0
145.0,48.0,495.0,5.0,1.0,7.5,6.0,7.0,26.0,26.0,2.0,20260.0,552000.0
75.0,79.0,764.0,4.0,1.0,8.0,3.0,4.0,6.0,6.0,1.0,26899.0,444000.0
207.0,1.0,3.0,9.0,1.0,30.0,7.0,3.0,4.0,4.0,3.0,91.0,2800000.0
140.0,79.0,778.0,7.0,1.0,20.0,6.0,5.0,4.0,5.0,3.0,27490.0,512000.0
47.0,79.0,765.0,5.3,1.0,6.0,2.0,2.0,2.0,2.0,3.0,26947.0,418000.0
28.0,79.0,771.0,,1.0,3.0,6.0,3.0,3.0,3.0,2.0,27187.0,200000.0
200.0,1.0,268.0,10.0,1.0,,4.0,4.0,6.0,5.0,2.0,9571.0,1080000.0
90.35,68.0,672.0,5.0,1.0,14.0,7.0,6.0,9.0,10.0,2.0,24781.0,580000.0
84.0,79.0,770.0,,1.0,,2.0,5.0,14.0,14.0,2.0,27139.0,952000.0
56.0,79.0,767.0,4.6,1.0,7.0,4.0,4.0,4.0,4.0,0.0,27022.0,272000.0
16.0,79.0,762.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,26812.0,46000.0
110.0,56.0,568.0,5.0,1.0,2.5,6.0,1.0,4.0,4.0,0.0,22390.0,72000.0
375.0,31.0,303.0,20.0,1.0,15.0,1.0,3.0,5.0,5.0,2.0,11305.0,1940000.0
256.0,1.0,4.0,12.0,1.0,,4.0,4.0,5.0,5.0,1.0,127.0,1680000.0
16.0,79.0,760.0,,1.0,,4.0,4.0,3.0,2.0,2.0,26752.0,115200.0
66.0,1.0,268.0,,1.0,,6.0,5.0,6.0,4.0,3.0,10123.0,158000.0
33.0,1.0,274.0,4.3,1.0,3.0,3.0,5.0,3.0,4.0,3.0,9877.0,110000.0
55.6,56.0,568.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,0.0,22345.0,79200.0
40.0,79.0,774.0,3.4,1.0,,7.0,4.0,4.0,3.0,2.0,27322.0,380000.0
65.0,1.0,268.0,6.5,1.0,14.0,7.0,6.0,10.0,6.0,3.0,9886.0,800000.0
57.0,1.0,5.0,4.0,1.0,5.0,6.0,4.0,4.0,4.0,2.0,169.0,520000.0
100.0,75.0,735.0,7.0,1.0,7.0,4.0,2.0,3.0,2.0,2.0,26188.0,96000.0
68.0,1.0,4.0,,1.0,,4.0,4.0,4.0,4.0,2.0,142.0,312000.0
60.0,31.0,307.0,5.0,1.0,12.0,5.0,4.0,5.0,4.0,0.0,11431.0,168000.0
112.0,75.0,735.0,5.5,1.0,5.0,6.0,2.0,3.0,2.0,3.0,26188.0,78000.0
160.0,75.0,742.0,,1.0,,6.0,3.0,3.0,3.0,2.0,26476.0,340000.0
52.0,79.0,762.0,,1.0,,5.0,4.0,4.0,3.0,1.0,26809.0,255600.0
200.0,1.0,274.0,15.0,4.0,20.5,6.0,4.0,4.0,4.0,1.0,9862.0,760000.0
61.0,56.0,568.0,5.0,1.0,8.0,6.0,2.0,3.0,3.0,2.0,22327.0,180000.0
175.0,1.0,6.0,8.5,1.0,2.5,3.0,4.0,8.0,8.0,3.0,235.0,624000.0
48.0,1.0,17.0,3.2,1.0,6.0,6.0,4.0,4.0,4.0,2.0,523.0,236000.0
30.0,79.0,786.0,2.0,1.0,,8.0,4.0,3.0,2.0,2.0,27655.0,100000.0
155.0,80.0,803.0,5.1,1.0,,3.0,1.0,2.0,2.0,3.0,28018.0,268000.0
45.0,1.0,1.0,4.5,1.0,,6.0,5.0,6.0,3.0,1.0,1.0,512000.0
71.0,1.0,1.0,4.0,1.0,7.0,1.0,4.0,3.0,4.0,2.0,22.0,780000.0
50.0,1.0,3.0,4.0,1.0,2.3,1.0,5.0,4.0,4.0,2.0,103.0,432000.0
45.0,1.0,5.0,3.8,1.0,7.0,7.0,6.0,6.0,5.0,2.0,169.0,620000.0
80.0,1.0,3.0,4.5,1.0,,1.0,3.0,4.0,4.0,3.0,91.0,600000.0
107.0,1.0,5.0,7.4,1.0,3.0,6.0,5.0,16.0,10.0,2.0,166.0,756000.0
55.0,1.0,268.0,5.0,1.0,10.0,7.0,7.0,8.0,5.0,3.0,9565.0,388000.0
357.0,56.0,568.0,14.0,1.0,12.0,4.0,2.0,3.0,3.0,2.0,22327.0,1560000.0
63.0,1.0,3.0,4.0,1.0,,4.0,3.0,4.0,3.0,2.0,112.0,756000.0
47.0,1.0,9.0,4.0,1.0,3.5,4.0,4.0,4.0,3.0,2.0,352.0,384000.0
68.0,1.0,4.0,,1.0,,2.0,4.0,4.0,5.0,2.0,142.0,312000.0
80.0,1.0,8.0,6.8,1.0,10.0,3.0,2.0,3.0,3.0,2.0,331.0,580000.0
48.0,1.0,9.0,,1.0,,4.0,3.0,4.0,4.0,2.0,361.0,512000.0
85.0,1.0,3.0,4.5,1.0,15.0,6.0,3.0,3.0,3.0,0.0,91.0,596000.0
88.0,79.0,770.0,6.0,1.0,10.0,6.0,2.0,3.0,3.0,2.0,27136.0,920000.0
35.0,1.0,1.0,4.0,1.0,4.0,7.0,6.0,8.0,5.0,3.0,22.0,266000.0
142.0,79.0,778.0,,1.0,17.5,3.0,2.0,3.0,2.0,2.0,27490.0,760000.0
90.0,79.0,777.0,5.0,1.0,8.0,4.0,3.0,4.0,4.0,1.0,27436.0,300000.0
35.0,1.0,268.0,3.5,1.0,3.0,3.0,3.0,4.0,3.0,2.0,9562.0,106000.0
52.5,1.0,274.0,5.55,1.0,2.5,6.0,1.0,2.0,1.0,2.0,9862.0,194000.0
100.0,79.0,761.0,4.7,1.0,4.0,2.0,2.0,3.0,2.0,2.0,26785.0,258000.0
280.0,1.0,19.0,36.0,1.0,10.0,5.0,6.0,5.0,9.0,2.0,625.0,3400000.0
270.0,31.0,311.0,13.5,4.0,20.0,8.0,4.0,9.0,6.0,2.0,11536.0,960000.0
80.0,48.0,492.0,5.0,1.0,10.5,3.0,3.0,3.0,3.0,2.0,20246.0,388000.0
25.0,1.0,7.0,3.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,280.0,190000.0
33.0,1.0,268.0,,1.0,,8.0,3.0,3.0,2.0,2.0,10123.0,95200.0
56.0,79.0,777.0,4.0,1.0,6.0,7.0,4.0,5.0,5.0,2.0,27448.0,242000.0
1221.0,79.0,762.0,30.0,1.0,30.0,4.0,3.0,4.0,6.0,2.0,26824.0,6000000.0
156.0,79.0,785.0,,4.0,,6.0,2.0,3.0,3.0,2.0,27619.0,640000.0
120.0,79.0,765.0,20.0,1.0,20.0,6.0,1.0,3.0,2.0,3.0,26920.0,1000000.0
44.0,1.0,274.0,4.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,9877.0,132000.0
90.0,79.0,785.0,,4.0,,5.0,3.0,4.0,5.0,1.0,27604.0,276000.0
66.4,79.0,766.0,4.2,1.0,14.0,3.0,4.0,9.0,6.0,2.0,26971.0,672000.0
155.0,79.0,766.0,8.2,1.0,,6.0,5.0,6.0,7.0,2.0,26965.0,1520000.0
225.0,80.0,803.0,11.0,4.0,12.0,3.0,2.0,4.0,3.0,2.0,28012.0,332000.00000000006
50.0,79.0,761.0,4.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,26782.0,131200.0
146.0,1.0,3.0,7.0,1.0,2.8,5.0,8.0,33.0,33.0,2.0,103.0,1000000.0
60.0,1.0,4.0,10.0,1.0,20.0,6.0,1.0,1.0,1.0,2.0,139.0,420000.0
96.0,79.0,771.0,,1.0,,4.0,5.0,5.0,5.0,2.0,27205.0,420000.0
59.4,1.0,1.0,,1.0,5.0,3.0,5.0,8.0,9.0,2.0,8.0,440000.0
90.0,1.0,6.0,6.0,1.0,5.0,5.0,5.0,8.0,5.0,2.0,232.0,1120000.0
38.0,1.0,6.0,,1.0,7.0,3.0,4.0,4.0,3.0,2.0,229.0,384000.0
68.0,79.0,771.0,,1.0,,4.0,5.0,5.0,4.0,2.0,27169.0,420000.0
60.0,79.0,764.0,,1.0,,3.0,1.0,2.0,2.0,1.0,26882.0,204000.0
30.0,1.0,268.0,,1.0,,3.0,5.0,4.0,4.0,2.0,9538.0,180000.0
81.0,1.0,278.0,6.0,1.0,4.5,4.0,4.0,3.0,3.0,2.0,10126.0,272000.0
86.0,1.0,3.0,5.0,1.0,11.0,7.0,5.0,4.0,7.0,2.0,103.0,1060000.0
35.0,1.0,8.0,3.3,1.0,4.0,6.0,4.0,4.0,3.0,3.0,322.0,276000.0
62.0,1.0,6.0,6.0,1.0,3.0,6.0,4.0,3.0,3.0,2.0,199.0,380000.0
75.0,1.0,6.0,5.0,1.0,3.0,1.0,7.0,16.0,16.0,2.0,214.0,440000.0
120.0,79.0,760.0,,1.0,,3.0,2.0,2.0,3.0,3.0,26755.0,1800000.0
41.0,1.0,3.0,4.0,1.0,,6.0,1.0,2.0,2.0,2.0,91.0,540000.0
67.0,1.0,6.0,4.3,1.0,,7.0,6.0,6.0,5.0,2.0,187.0,648000.0
21.0,79.0,786.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,27655.0,51200.0
93.5,1.0,19.0,10.0,1.0,,8.0,3.0,4.0,3.0,2.0,631.0,1800000.0
236.0,1.0,5.0,15.0,1.0,16.0,7.0,4.0,9.0,6.0,2.0,167.0,4800000.0
105.0,79.0,763.0,,4.0,,6.0,3.0,4.0,2.0,3.0,26866.0,304000.0
55.9,79.0,777.0,4.3,1.0,6.0,5.0,5.0,5.0,6.0,2.0,27448.0,250000.0
53.8,79.0,769.0,4.5,1.0,8.0,5.0,4.0,3.0,3.0,2.0,26854.0,188000.0
120.0,27.0,261.0,6.0,1.0,15.0,4.0,3.0,4.0,5.0,2.0,9397.0,280000.0
67.5,79.0,764.0,10.0,1.0,10.0,7.0,7.0,20.0,21.0,2.0,26890.0,1200000.0
70.0,1.0,19.0,4.0,1.0,7.0,5.0,6.0,12.0,13.0,2.0,632.0,620000.0
28.8,79.0,766.0,3.0,1.0,15.0,7.0,4.0,4.0,4.0,2.0,26989.0,352000.0
150.0,49.0,503.0,10.0,1.0,14.0,4.0,2.0,3.0,4.0,0.0,20422.0,240000.0
60.0,79.0,777.0,4.0,1.0,7.0,3.0,4.0,5.0,5.0,3.0,27442.0,210000.0
226.0,79.0,760.0,25.0,1.0,20.0,8.0,4.0,5.0,5.0,1.0,26740.0,6360000.0
46.0,1.0,5.0,4.0,1.0,30.0,6.0,6.0,4.0,4.0,3.0,172.0,932000.0
50.0,1.0,4.0,,1.0,,7.0,7.0,6.0,6.0,1.0,145.0,360000.0
95.0,79.0,763.0,,1.0,,1.0,4.0,4.0,6.0,3.0,26866.0,580000.0
75.0,79.0,763.0,5.0,1.0,24.0,6.0,3.0,3.0,3.0,2.0,26866.0,308000.0
288.9,79.0,762.0,6.74,1.0,,5.0,4.0,3.0,3.0,1.0,26824.0,2800000.0
262.0,79.0,763.0,11.0,1.0,24.0,5.0,3.0,3.0,4.0,1.0,26866.0,2128000.0
89.0,79.0,768.0,5.3,1.0,4.0,6.0,4.0,5.0,6.0,2.0,27055.0,440000.0
45.0,1.0,9.0,4.2,1.0,,5.0,6.0,6.0,5.0,2.0,349.0,460000.0
57.9,79.0,762.0,4.0,1.0,6.0,4.0,4.0,4.0,3.0,1.0,26794.0,240000.0
70.0,75.0,731.0,4.0,1.0,6.0,3.0,3.0,4.0,3.0,2.0,26008.0,200000.0
144.0,79.0,778.0,8.0,1.0,4.5,5.0,4.0,14.0,14.0,2.0,27475.0,880000.0
55.0,79.0,777.0,4.5,1.0,7.0,1.0,4.0,4.0,4.0,2.0,27436.0,232000.0
95.0,79.0,762.0,4.0,1.0,6.0,6.0,4.0,5.0,4.0,2.0,26800.0,300000.0
159.0,1.0,9.0,8.8,1.0,5.5,5.0,3.0,3.0,3.0,2.0,352.0,1680000.0
138.0,80.0,802.0,6.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,27937.0,92000.0
45.0,1.0,19.0,3.5,1.0,,5.0,4.0,4.0,3.0,2.0,634.0,196000.0
99.0,48.0,492.0,5.0,1.0,5.5,2.0,5.0,8.0,6.0,1.0,20257.0,392000.0
50.0,1.0,9.0,,1.0,,3.0,4.0,4.0,3.0,2.0,355.0,580000.0
50.0,1.0,4.0,5.3,1.0,40.0,2.0,6.0,4.0,6.0,0.0,133.0,900000.0
111.0,79.0,778.0,11.0,1.0,20.0,3.0,6.0,9.0,10.0,2.0,27487.0,880000.0
39.0,1.0,6.0,,1.0,,6.0,3.0,4.0,3.0,3.0,217.0,276000.0
125.0,48.0,495.0,,1.0,,6.0,3.0,3.0,4.0,1.0,20260.0,204000.0
60.0,79.0,778.0,,1.0,4.0,6.0,2.0,3.0,3.0,1.0,27484.0,238800.0
32.0,1.0,19.0,3.5,1.0,2.2,5.0,5.0,3.0,4.0,3.0,632.0,212480.0
75.0,1.0,268.0,5.0,1.0,12.0,7.0,5.0,4.0,5.0,1.0,9553.0,560000.0
29.0,79.0,768.0,,1.0,,1.0,4.0,3.0,4.0,2.0,27082.0,286000.0
42.0,1.0,1.0,3.8,1.0,10.0,2.0,4.0,4.0,5.0,3.0,16.0,388000.0
52.0,33.0,326.0,,2.0,,6.0,5.0,4.0,4.0,0.0,12034.0,258800.0
275.0,79.0,778.0,,1.0,,3.0,3.0,4.0,4.0,2.0,27487.0,3120000.0
60.2,79.0,772.0,4.3,1.0,8.0,6.0,3.0,3.0,3.0,2.0,27232.0,540000.0
60.0,1.0,5.0,5.2,1.0,25.0,1.0,5.0,5.0,5.0,2.0,167.0,1298000.0000000002
80.0,79.0,762.0,4.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,26827.0,278000.0
315.0,48.0,493.0,14.0,1.0,7.5,6.0,3.0,5.0,5.0,2.0,20272.0,840000.0
489.0,79.0,773.0,,1.0,,4.0,3.0,7.0,6.0,2.0,27289.0,3320000.0
59.3,79.0,770.0,5.3,1.0,4.0,1.0,3.0,4.0,4.0,1.0,27124.0,122800.0
168.0,79.0,766.0,7.2,0.0,,6.0,8.0,16.0,17.0,2.0,26992.0,1512000.0
52.0,1.0,21.0,,1.0,,3.0,8.0,10.0,11.0,2.0,619.0,1072000.0
76.0,1.0,268.0,5.0,1.0,12.0,7.0,4.0,4.0,5.0,0.0,9571.0,460000.0
120.0,1.0,17.0,5.5,1.0,12.0,2.0,3.0,3.0,3.0,3.0,457.0,528000.0
68.0,74.0,725.0,4.5,1.0,6.0,6.0,2.0,2.0,3.0,3.0,25975.0,124000.0
230.0,1.0,3.0,11.0,1.0,13.0,8.0,3.0,4.0,4.0,2.0,91.0,2668000.0
73.6,79.0,764.0,4.6,0.0,,5.0,6.0,4.0,5.0,2.0,26878.0,304000.0
29.0,79.0,768.0,,1.0,,6.0,2.0,3.0,4.0,1.0,27082.0,286000.0
165.0,80.0,807.0,5.0,1.0,,3.0,2.0,3.0,4.0,1.0,28183.0,140000.0
60.0,79.0,762.0,4.2,1.0,7.0,4.0,3.0,4.0,4.0,2.0,26809.0,244800.0
61.0,1.0,5.0,5.0,1.0,11.0,6.0,6.0,5.0,5.0,2.0,175.0,820000.0
33.0,1.0,8.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,319.0,92000.0
60.0,1.0,21.0,6.3,1.0,4.0,5.0,3.0,4.0,3.0,2.0,601.0,172000.0
42.0,1.0,1.0,,1.0,5.0,7.0,5.0,6.0,7.0,2.0,7.0,432000.0
55.0,1.0,19.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,632.0,352000.0
70.0,1.0,8.0,,1.0,,4.0,6.0,6.0,5.0,2.0,322.0,516000.0
80.0,79.0,778.0,,1.0,,4.0,4.0,4.0,5.0,0.0,27481.0,648000.0
300.0,48.0,492.0,15.5,4.0,15.5,6.0,3.0,5.0,6.0,0.0,20258.0,1040000.0
37.0,1.0,6.0,,1.0,,6.0,8.0,4.0,5.0,1.0,217.0,348000.0
85.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,118.0,248000.0
51.6,79.0,762.0,4.3,1.0,5.0,2.0,3.0,4.0,5.0,2.0,26821.0,236000.0
82.5,79.0,763.0,5.0,1.0,12.0,2.0,3.0,3.0,3.0,2.0,26866.0,372000.0
35.0,1.0,1.0,4.2,1.0,2.5,1.0,6.0,3.0,5.0,2.0,6.0,264000.0
42.0,1.0,3.0,6.5,1.0,,3.0,6.0,5.0,5.0,2.0,106.0,832000.0
180.0,74.0,725.0,4.7,1.0,,6.0,3.0,4.0,4.0,1.0,25969.0,144000.0
40.0,1.0,268.0,4.0,1.0,,5.0,5.0,5.0,5.0,1.0,9544.0,420000.0
45.0,1.0,7.0,,1.0,,4.0,5.0,3.0,4.0,2.0,283.0,304000.0
144.0,79.0,764.0,,1.0,8.0,6.0,1.0,2.0,2.0,1.0,26882.0,580000.0
130.0,1.0,19.0,6.0,1.0,13.5,3.0,6.0,5.0,6.0,2.0,626.0,1680000.0
225.0,80.0,803.0,16.0,1.0,48.0,6.0,2.0,4.0,4.0,3.0,28012.0,320000.0
280.0,68.0,672.0,10.0,1.0,,2.0,3.0,8.0,8.0,1.0,24772.0,1592000.0
100.0,1.0,19.0,5.0,4.0,12.0,6.0,5.0,6.0,5.0,0.0,634.0,800000.0
65.0,1.0,9.0,4.0,1.0,6.0,3.0,7.0,10.0,7.0,3.0,352.0,796000.0
90.0,75.0,731.0,,1.0,10.0,1.0,3.0,4.0,4.0,2.0,26068.0,152000.0
63.0,79.0,767.0,7.2,1.0,6.0,8.0,3.0,2.0,3.0,2.0,27040.0,380000.0
274.0,79.0,778.0,,1.0,,3.0,3.0,6.0,5.0,2.0,27487.0,3320000.0
300.0,79.0,778.0,,1.0,,3.0,2.0,8.0,6.0,2.0,27469.0,1520000.0
35.0,1.0,274.0,,1.0,3.0,8.0,5.0,3.0,3.0,3.0,9877.0,152000.0
50.17,79.0,778.0,7.4,1.0,6.0,4.0,1.0,2.0,1.0,1.0,27475.0,260000.0
150.0,79.0,767.0,8.0,1.0,20.0,3.0,3.0,4.0,3.0,2.0,27022.0,1196000.0
110.0,1.0,268.0,23.0,1.0,27.0,1.0,6.0,8.0,6.0,2.0,9552.0,1320000.0
120.0,79.0,762.0,5.5,1.0,6.0,3.0,5.0,4.0,4.0,2.0,26827.0,680000.0
153.0,79.0,778.0,7.0,1.0,5.0,3.0,3.0,5.0,5.0,2.0,27484.0,456000.0
80.0,79.0,762.0,,1.0,,2.0,4.0,4.0,4.0,2.0,26815.0,480000.0
22.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,25.0,132000.0
220.0,40.0,412.0,15.0,1.0,,6.0,3.0,5.0,2.0,2.0,16702.0,360000.0
300.0,1.0,20.0,15.0,1.0,,3.0,4.0,6.0,5.0,2.0,643.0,2800000.0
90.3,92.0,916.0,4.55,1.0,,4.0,2.0,1.0,1.0,3.0,31135.0,1040000.0
150.0,1.0,5.0,,1.0,,4.0,4.0,4.0,4.0,2.0,167.0,1380000.0
73.0,79.0,765.0,4.3,1.0,24.0,5.0,4.0,4.0,4.0,2.0,26908.0,792000.0
100.0,56.0,568.0,5.2,4.0,12.0,8.0,3.0,4.0,4.0,1.0,22357.0,312000.0
154.0,1.0,3.0,7.0,1.0,40.0,3.0,4.0,4.0,4.0,2.0,103.0,2320000.0
80.0,1.0,1.0,,1.0,,2.0,5.0,4.0,5.0,2.0,7.0,598000.0
70.0,79.0,767.0,4.0,1.0,7.0,6.0,5.0,3.0,4.0,2.0,27013.0,384000.0
75.0,80.0,803.0,,2.0,19.0,4.0,3.0,3.0,3.0,0.0,27991.0,92000.0
35.0,1.0,268.0,,1.0,,5.0,5.0,3.0,3.0,2.0,9562.0,150000.0
70.0,1.0,4.0,4.0,1.0,,4.0,4.0,4.0,3.0,2.0,130.0,796000.0
121.0,1.0,9.0,6.3,1.0,30.0,5.0,3.0,4.0,4.0,2.0,352.0,1500000.0
165.5,48.0,492.0,9.0,1.0,7.5,6.0,3.0,3.0,4.0,2.0,20230.0,408000.0
108.0,35.0,347.0,8.0,0.0,16.0,6.0,4.0,4.0,5.0,1.0,13372.0,200000.0
160.0,79.0,778.0,6.0,1.0,,2.0,4.0,5.0,6.0,1.0,27481.0,1120000.0
350.0,36.0,356.0,4.2,1.0,,6.0,3.0,4.0,4.0,2.0,13639.0,1000000.0
119.0,79.0,786.0,7.0,4.0,10.0,8.0,3.0,4.0,4.0,1.0,27646.0,592000.0
200.0,48.0,495.0,10.0,1.0,7.5,6.0,3.0,6.0,5.0,1.0,20306.0,358000.0
55.0,1.0,268.0,,1.0,,6.0,5.0,6.0,4.0,1.0,9538.0,620000.0
50.0,1.0,268.0,4.2,1.0,12.0,6.0,4.0,4.0,4.0,3.0,9553.0,552000.0
100.0,79.0,769.0,5.0,0.0,20.0,5.0,4.0,4.0,6.0,1.0,27100.0,980000.0
115.0,79.0,766.0,6.6,1.0,5.0,7.0,3.0,5.0,4.0,2.0,26971.0,675999.9999999999
54.0,1.0,268.0,4.0,1.0,5.0,4.0,5.0,6.0,5.0,2.0,9550.0,315600.0
60.0,79.0,765.0,6.0,1.0,6.0,4.0,3.0,4.0,3.0,2.0,26920.0,380000.0
60.0,48.0,492.0,,1.0,,2.0,2.0,3.0,2.0,2.0,20258.0,194000.0
99.0,40.0,412.0,5.5,4.0,14.0,6.0,4.0,4.0,5.0,0.0,16711.0,302400.0
76.8,1.0,3.0,5.4,1.0,,7.0,5.0,4.0,4.0,1.0,91.0,440000.0
35.0,1.0,274.0,3.7,1.0,3.0,7.0,4.0,3.0,4.0,2.0,9892.0,94000.0
225.0,80.0,803.0,15.0,2.0,24.0,7.0,2.0,4.0,4.0,0.0,28012.0,320000.0
32.0,1.0,19.0,3.4,1.0,2.2,5.0,5.0,3.0,4.0,3.0,632.0,211200.0
40.0,1.0,8.0,4.0,1.0,3.0,4.0,5.0,6.0,5.0,2.0,328.0,236000.0
41.5,1.0,9.0,6.88,1.0,,4.0,4.0,4.0,2.0,2.0,352.0,437200.0
60.0,79.0,777.0,4.0,1.0,6.0,1.0,5.0,4.0,6.0,2.0,27445.0,288000.0
40.0,1.0,4.0,,1.0,,4.0,4.0,3.0,2.0,1.0,115.0,200000.0
64.0,74.0,724.0,,1.0,,6.0,3.0,4.0,5.0,2.0,25960.0,236000.0
600.0,60.0,593.0,,1.0,,4.0,1.0,2.0,3.0,1.0,22918.0,880000.0
120.0,1.0,19.0,7.8,1.0,6.0,5.0,3.0,4.0,4.0,1.0,631.0,862000.0
56.0,1.0,4.0,4.8,1.0,6.0,2.0,4.0,5.0,3.0,2.0,148.0,360000.0
90.0,1.0,274.0,5.0,1.0,36.0,7.0,4.0,3.0,4.0,3.0,9877.0,652000.0
160.0,79.0,760.0,,1.0,,4.0,6.0,6.0,6.0,2.0,26740.0,1400000.0
40.0,1.0,8.0,5.0,1.0,,3.0,5.0,4.0,5.0,2.0,310.0,424000.0
80.2,79.0,762.0,5.0,1.0,6.0,5.0,4.0,5.0,4.0,2.0,26815.0,352000.0
56.0,79.0,777.0,,1.0,,3.0,5.0,4.0,5.0,1.0,27436.0,270000.0
120.0,33.0,326.0,6.0,4.0,35.0,6.0,5.0,7.0,6.0,3.0,12034.0,916000.0
225.0,1.0,19.0,,1.0,,5.0,5.0,5.0,5.0,2.0,626.0,2120000.0
22.4,79.0,767.0,,1.0,6.0,2.0,2.0,2.0,1.0,2.0,27019.0,116000.0
50.0,1.0,6.0,,1.0,,5.0,7.0,10.0,10.0,2.0,199.0,436000.0
338.9,79.0,778.0,,0.0,,7.0,3.0,5.0,5.0,2.0,27487.0,4400000.0
275.2,79.0,778.0,,1.0,,6.0,3.0,4.0,4.0,1.0,27487.0,3156000.0
210.0,79.0,778.0,,1.0,,7.0,3.0,6.0,5.0,2.0,27487.0,3400000.0
210.0,1.0,5.0,,1.0,,4.0,7.0,5.0,7.0,2.0,160.0,3160000.0
137.0,79.0,761.0,6.5,1.0,,6.0,3.0,6.0,6.0,2.0,26787.0,580000.0
200.0,60.0,593.0,10.0,1.0,12.0,7.0,2.0,3.0,3.0,2.0,22966.0,228000.0
57.0,1.0,6.0,15.0,1.0,,5.0,5.0,4.0,4.0,2.0,190.0,520000.0
48.6,31.0,305.0,3.8,1.0,2.2,8.0,3.0,3.0,2.0,3.0,11404.0,74000.0
132.0,1.0,18.0,6.0,1.0,13.0,1.0,4.0,6.0,4.0,2.0,556.0,660000.0
85.0,79.0,786.0,9.0,1.0,8.0,1.0,3.0,3.0,3.0,3.0,27646.0,230000.0
50.9,56.0,568.0,16.0,1.0,8.0,6.0,3.0,3.0,3.0,0.0,22366.0,432000.0
100.0,48.0,493.0,5.0,1.0,,1.0,5.0,7.0,7.0,2.0,20272.0,420000.0
600.0,75.0,742.0,,1.0,19.0,3.0,2.0,6.0,6.0,2.0,26488.0,796000.0
70.0,79.0,765.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,26923.0,560000.0
43.0,1.0,7.0,,1.0,3.0,5.0,5.0,6.0,7.0,2.0,265.0,260000.0
54.0,1.0,8.0,,1.0,,6.0,5.0,4.0,4.0,1.0,316.0,620000.0
40.0,1.0,275.0,,1.0,,4.0,3.0,3.0,3.0,3.0,9904.0,82800.0
92.8,56.0,568.0,5.0,1.0,9.0,1.0,2.0,3.0,2.0,2.0,22369.0,560000.0
280.0,1.0,19.0,14.0,1.0,18.0,6.0,5.0,4.0,4.0,2.0,592.0,3800000.0
80.0,79.0,777.0,4.0,1.0,10.0,7.0,2.0,3.0,2.0,3.0,27439.0,292000.0
35.0,1.0,1.0,4.0,1.0,3.5,6.0,6.0,11.0,6.0,2.0,22.0,248000.0
216.0,38.0,382.0,12.0,1.0,40.0,6.0,3.0,8.0,9.0,2.0,14839.0,640000.0
